Time_s,FrameCount,X_px,Y_px,Amp_X,Freq_Hz,FPS
74.9416,1386,937.6903935185185,408.0222800925926,,,61.52
74.9743,1387,950.1395607450653,406.47150403113704,,,58.18
75.0278,1388,953.5144989951191,405.86563307493543,,,53.17
75.1215,1389,955.2558386411889,404.70276008492567,,,52.80
75.1494,1390,951.9114703618168,404.45111624326404,400.8193565438575,0.3663062899921157,51.60
75.1910,1391,939.7169552074746,404.622148942017,,,47.17
75.2935,1392,931.324081632653,405.44680272108843,,,49.04
75.3274,1393,909.6796011856643,406.57100511991376,,,48.87
75.4001,1394,909.6796011856643,406.57100511991376,,,44.72
75.4621,1395,826.5848,411.5552,400.8193565438575,0.3663062899921157,46.53
75.4969,1396,806.026754026754,412.34370734370736,,,45.60
75.5607,1397,783.5049342105264,413.1987390350877,,,41.86
75.6279,1398,711.6688259109312,415.3136302294197,,,43.10
75.6678,1399,685.3988868274582,415.7631416202845,,,41.95
75.7363,1400,685.3988868274582,415.7631416202845,400.8193565438575,0.3660951858446053,38.62
75.8060,1401,580.4115672605216,416.83914278337204,,,39.07
75.8362,1402,552.7761864644763,416.4344285313114,,,38.84
75.8717,1403,528.7078128826843,415.7354886113152,,,35.75
75.9772,1404,456.19036981881356,414.76942169272775,,,38.62
76.0232,1405,412.7174508339557,413.34826985312424,400.8193565438575,0.3660951858446053,37.30
76.0664,1406,412.7174508339557,413.34826985312424,,,34.43
76.1448,1407,374.65028124235755,411.72902910247,,,39.05
76.1770,1408,343.035601072909,410.2611558156547,,,38.07
76.2382,1409,329.7073289505722,410.16411005600196,,,35.11
76.3087,1410,299.8989473684211,409.37567251461985,400.8193565438575,0.3660951858446053,38.11
76.3420,1411,293.20017754105635,409.20883266755436,,,37.45
76.3753,1412,289.1046459179071,409.1714027965719,,,37.87
76.4264,1413,286.7736570015734,409.5904697684873,,,35.09
76.4826,1414,287.6407766990291,409.97549699491447,,,37.14
76.5235,1415,290.598418079096,410.6038418079096,400.8193565438575,0.3660951858446053,36.52
76.6084,1416,302.2224561403509,412.09520467836256,,,33.65
76.6556,1417,321.0735329924519,412.7993669345021,,,78.87
76.6917,1418,345.8690476190476,415.6643990929705,,,73.75
76.7383,1419,345.8690476190476,415.6643990929705,,,67.18
76.8180,1420,381.2074804144554,417.5845337376801,400.8193565438575,0.3660951858446053,66.45
76.8531,1421,440.8041999408459,421.17746228926353,,,63.36
76.9116,1422,440.8041999408459,421.17746228926353,,,57.88
76.9829,1423,514.6344173441735,423.7566395663957,,,57.71
77.0217,1424,540.7406171809841,424.62051709758134,,,55.07
77.0570,1425,567.7350714886459,424.8368376787216,400.8193565438575,0.3660951858446053,50.32
77.1601,1426,647.3434452871072,424.6659443842542,,,52.69
77.1988,1427,701.2464052287581,423.6578431372549,,,50.27
77.2380,1428,726.2976917854718,422.97318397827564,,,46.08
77.3327,1429,775.8371356147021,421.0044359949303,,,60.70
77.3755,1430,820.7585601404741,417.7570968685982,400.8193565438575,0.3660951858446053,56.89
77.4265,1431,820.7585601404741,417.7570968685982,,,52.12
77.4911,1432,858.5238993710692,414.8817610062893,,,52.47
77.5315,1433,905.714963707426,411.60413176996093,,,49.89
77.5845,1434,918.251787132645,410.34736563410115,,,45.78
77.6542,1435,944.0942703923229,406.8495625176404,400.8193565438575,0.3660951858446053,44.20
77.6881,1436,944.0942703923229,406.8495625176404,,,42.17
77.7364,1437,949.4937238493724,406.27531380753135,,,38.72
77.8271,1438,954.142932074482,405.4272226593234,,,42.77
77.8724,1439,951.0872427983539,404.4713305898491,,,40.99
77.9051,1440,945.7859788359788,404.5267195767196,400.8193565438575,0.36518343271359316,37.67
78.0194,1441,918.786471768415,406.05760963026654,,,39.33
78.0588,1442,894.2877447036739,407.15071064628586,,,38.55
78.1203,1443,894.2877447036739,407.15071064628586,,,35.52
78.1838,1444,844.2853717026379,410.20570210498266,,,37.04
78.2185,1445,824.4716401229393,411.41380273819505,400.8193565438575,0.36518343271359316,36.97
78.2741,1446,803.7117191818684,412.08430071862904,,,34.12
78.3518,1447,757.2135231316726,413.8173190984579,,,35.49
78.3845,1448,709.536303630363,415.3910891089109,,,35.43
78.4442,1449,683.2180333019164,415.8488846999686,,,32.77
78.5194,1450,605.5882666666666,416.456,400.8193565438575,0.36414934653126524,33.97
78.5553,1451,605.5882666666666,416.456,,,34.24
78.5937,1452,551.9751201583263,416.1849024597116,,,31.68
78.6782,1453,478.23570019723866,415.48742603550295,,,35.00
78.7165,1454,455.5135203436947,414.805913570887,,,34.25
78.8042,1455,412.80195473251024,413.2965534979424,400.8193565438575,0.36414934653126524,31.67
78.8495,1456,374.80840293596555,411.67982789167297,,,33.72
78.8825,1457,357.975012130034,411.1821931101407,,,34.09
78.9279,1458,343.035265700483,410.1342995169082,,,31.53
79.0059,1459,308.689410613842,409.3196380533138,,,34.04
79.0416,1460,300.25680390788557,409.14561525936267,400.8193565438575,0.36414934653126524,34.00
79.1269,1461,293.98627980206925,409.0987404408457,,,31.43
79.1784,1462,287.7846529163894,409.5480150809492,,,35.05
79.2137,1463,288.9464367816092,409.8154022988506,,,35.34
79.2796,1464,297.29051336645375,411.47054648687015,,,32.58
79.3468,1465,304.0972602739726,411.73310502283107,400.8193565438575,0.36414934653126524,36.35
79.3845,1466,322.6997041420118,413.5369822485207,,,35.79
79.4866,1467,364.6819137749737,416.901945320715,,,33.03
79.5200,1468,381.68062015503875,417.34232558139536,,,35.79
79.5621,1469,421.40177548682703,420.2465635738832,,,35.14
79.6085,1470,421.40177548682703,420.2465635738832,400.8193565438575,0.36414934653126524,32.47
79.6953,1471,491.63247863247864,423.1347578347578,,,32.42
79.7315,1472,517.651893634166,423.9599785119527,,,34.78
79.7771,1473,517.651893634166,423.9599785119527,,,32.13
79.8565,1474,623.4551907719609,425.1691807157646,,,38.01
79.8986,1475,676.6872388299582,424.0032144005143,400.8193565438575,0.36414934653126524,37.03
79.9510,1476,676.6872388299582,424.0032144005143,,,34.16
80.0232,1477,728.8569308400118,422.91510834075393,,,42.93
80.0588,1478,777.1741248097412,420.8057838660578,,,41.21
80.0948,1479,800.2110906862745,419.38817401960785,,,38.16
80.1783,1480,859.9633215962441,414.9826877934272,400.8193565438575,0.36414934653126524,38.67
80.2133,1481,876.7051282051282,414.25470085470084,,,37.11
80.2575,1482,892.0406365444728,412.55299801079855,,,34.25
80.3479,1483,917.8644298963447,410.2302236770322,,,37.17
80.3817,1484,936.2990325417766,408.1298739372618,,,37.37
80.4348,1485,949.1561561561562,406.37482937482935,400.8193565438575,0.36414934653126524,34.44
80.5084,1486,954.2853223593964,405.30699588477364,,,39.23
80.5470,1487,954.2853223593964,405.30699588477364,,,38.03
80.5903,1488,953.1280839895013,405.0561679790026,,,35.09
80.6805,1489,937.160390516039,405.63012552301257,,,37.99
80.7244,1490,928.5295253863135,405.4103200883002,400.8193565438575,0.36407883879594294,36.83
80.7690,1491,917.9847144006436,406.18449986591577,,,33.97
80.8480,1492,877.3250666666667,408.21386666666666,,,37.16
80.8903,1493,860.8593073593074,409.68506493506493,,,36.54
80.9612,1494,842.8762586115527,410.35400105988344,,,33.76
81.0157,1495,779.2365312590032,413.0550273696341,400.8193565438575,0.36407883879594294,35.91
81.0508,1496,757.0919723551302,413.7094630515683,,,35.76
81.1280,1497,732.7235121430477,414.4190018681612,,,33.00
81.1856,1498,656.7461773700306,415.931609674729,,,43.57
81.2323,1499,603.684238132704,416.2690794649882,,,41.36
81.3043,1500,603.6842381327039,416.2690794649882,400.8193565438575,0.36566433717994684,38.24
81.3484,1501,552.2838841916474,416.2044581091468,,,37.88
81.3873,1502,500.80398671096344,415.54623477297895,,,37.82
81.4484,1503,477.4578672632364,414.98956002982845,,,34.89
81.5116,1504,411.9524898373984,413.3696646341464,,,36.30
81.5452,1505,393.3977216443784,412.4710252600297,400.8193565438575,0.36566433717994684,36.58
81.6067,1506,375.08183183183183,411.53753753753756,,,33.69
81.6840,1507,343.2014091350826,410.04227405247815,,,37.00
81.7212,1508,318.64967860422405,409.4127640036731,,,36.37
81.8154,1509,300.9641949641949,409.1951951951952,,,33.53
81.8569,1510,289.04613686534213,409.9313465783664,400.8193565438575,0.36566433717994684,61.15
81.8970,1511,288.6006397075622,409.8814256339959,,,57.53
81.9446,1512,288.6006397075622,409.8814256339959,,,52.57
82.0271,1513,293.0470562486321,411.01313197636244,,,54.91
82.0590,1514,314.1889671361502,412.63990610328636,,,52.98
82.0998,1515,324.577376654633,413.6137184115523,400.8193565438575,0.36566433717994684,48.45
82.1954,1516,350.30362262183996,415.42246546781337,,,49.40
82.2301,1517,385.1703817576223,418.38918780425314,,,47.25
82.2641,1518,403.88461538461536,419.42283037475346,,,48.07
82.3124,1519,403.88461538461536,419.42283037475346,,,44.24
82.3695,1520,446.826802507837,421.70062695924764,399.32287234388264,0.36566433717994684,46.14
82.4117,1521,494.09200223713646,423.56291946308727,,,44.53
82.4886,1522,518.2656621728787,424.46576790906687,,,40.95
82.5356,1523,571.4857063558146,424.98529003608104,,,42.26
82.5680,1524,623.5314194577352,425.18149920255183,,,41.65
82.6409,1525,650.4558375634517,424.9969543147208,399.32287234388264,0.36566433717994684,38.41
82.6919,1526,703.4407659850698,423.9814995131451,,,50.87
82.7375,1527,752.9638635596082,422.2860520094563,,,47.97
82.7775,1528,777.5189035916824,420.99968494013865,,,44.08
82.8478,1529,841.4352014010508,416.65820198482197,,,45.89
82.8861,1530,841.4352014010508,416.65820198482197,399.32287234388264,0.36566433717994684,44.62
82.9205,1531,859.7803955788249,415.24345549738223,,,40.97
83.0195,1532,905.6315650567432,411.351807864872,,,45.36
83.0587,1533,917.5885076252723,410.3551198257081,,,43.97
83.1230,1534,927.8460686600222,408.99612403100775,,,40.45
83.1801,1535,943.0082998661312,406.9753681392236,399.32287234388264,0.36566433717994684,43.04
83.2140,1536,951.6636060100167,405.8686700055648,,,42.44
83.3043,1537,953.1532372066723,405.5120158326265,,,38.95
83.3568,1538,951.6395750332006,404.86958831341303,,,41.75
83.4048,1539,935.4319868095631,405.0343500961803,,,39.99
83.4566,1540,927.067106710671,405.52777777777777,399.32287234388264,0.36566433717994684,37.19
83.5140,1541,903.9558232931727,406.60481927710845,,,36.19
83.5488,1542,890.4179222839017,407.65662172878666,,,36.13
83.6115,1543,875.2839215686274,408.2060130718954,,,33.31
83.6781,1544,821.0268384326355,411.18840579710144,,,36.06
83.7195,1545,799.9252336448599,412.07419994335885,398.0352278090188,0.3665200590741373,36.31
83.8003,1546,799.9252336448599,412.07419994335885,,,33.48
83.8541,1547,704.5581320450885,415.0425120772947,,,35.53
83.8839,1548,680.1260869565217,415.07072463768117,,,35.95
83.9404,1549,654.7374963862387,415.5920786354437,,,33.20
84.0103,1550,602.4320987654321,416.20777515103754,382.93104197392483,0.3668287429597425,36.85
84.0444,1551,550.0958702064897,415.98475909537854,,,37.26
84.1255,1552,525.8239039921626,415.4433014939995,,,34.38
84.1627,1553,454.4349206349207,414.4621693121693,,,35.02
84.1972,1554,431.9082051282051,413.5084615384615,,,36.63
84.2356,1555,431.9082051282051,413.5084615384615,382.93104197392483,0.3668287429597425,33.77
84.3323,1556,374.6158110388045,411.46324415521815,,,35.40
84.3669,1557,343.562035037197,410.1178305735541,,,35.96
84.4303,1558,330.3205684007707,409.7979287090559,,,33.19
84.4965,1559,301.96042095630287,409.16266300617707,,,34.02
84.5359,1560,301.96042095630287,409.16266300617707,382.93104197392483,0.3668287429597425,37.14
84.6354,1561,291.8406694176983,409.37780834479594,,,34.22
84.6705,1562,289.8305312710155,409.81909885675856,,,36.05
84.6994,1563,294.1629975539248,410.6962419390705,,,36.59
84.7790,1564,299.75367309458215,411.1969696969697,,,33.81
84.8222,1565,315.55200189528546,412.83274105662167,382.93104197392483,0.3668287429597425,38.42
84.8614,1566,338.36176694592535,414.7093170855547,,,37.46
84.9258,1567,338.36176694592535,414.7093170855547,,,34.60
84.9895,1568,385.1517345399698,418.09834087481147,,,37.61
85.0255,1569,405.6061291132881,419.06279829188645,,,36.89
85.0624,1570,426.31457955232906,420.62552934059283,382.93104197392483,0.3668287429597425,34.07
85.1536,1571,496.12369337979095,423.46980255516837,,,34.97
85.1820,1572,520.3128371089535,424.4916396979504,,,35.23
85.2396,1573,546.5345247766044,425.0189547793122,,,32.60
85.3013,1574,624.7993795243019,425.43295415374007,,,34.53
85.3373,1575,624.7993795243019,425.43295415374007,382.93104197392483,0.3668287429597425,37.08
85.3770,1576,678.918593894542,424.51279679309283,,,34.14
85.4661,1577,755.2104247104247,422.2104247104247,,,35.09
85.5049,1578,779.2156028368794,421.046524822695,,,35.54
85.5697,1579,801.3628158844765,419.6413959085439,,,32.84
85.6412,1580,860.0996330793113,415.4053062376517,382.93104197392483,0.3668287429597425,35.32
85.6872,1581,876.3182739646684,414.5464813205908,,,34.33
85.7389,1582,890.8293284041897,412.3552064078866,,,31.85
85.8086,1583,927.0079105291871,409.46917621385705,,,32.59
85.8263,1584,927.0079105291871,409.46917621385705,,,33.57
85.8647,1585,941.848068669528,407.29356223175967,382.93104197392483,0.3668287429597425,34.59
85.9287,1586,941.848068669528,407.29356223175967,,,32.05
85.9787,1587,950.2867707477403,406.1503697617091,,,35.42
86.0127,1588,951.7989634478996,405.1977632296781,,,35.65
86.0662,1589,950.3888888888889,404.85619351408826,,,32.91
86.1365,1590,940.9734537493158,405.108100711549,382.93104197392483,0.3668287429597425,33.62
86.1798,1591,925.4713411240957,405.5370061213133,,,33.60
86.2208,1592,914.7442244224422,405.9502200220022,,,33.53
86.2727,1593,902.0959760739532,406.70255573681345,,,31.12
86.3314,1594,873.5985208663496,408.2403592181722,,,34.14
86.3643,1595,838.3622476813966,410.28805237315873,389.3441622742489,0.3663321406057104,34.03
86.4634,1596,798.2845399098383,412.1421373640944,,,31.47
86.5006,1597,775.5117370892019,412.79563656448494,,,33.98
86.5308,1598,753.0719424460432,413.3986144417799,,,34.33
86.5775,1599,753.0719424460432,413.3986144417799,,,31.76
86.6548,1600,652.7485216308746,415.8064114534703,389.3441622742489,0.36750567721822186,57.27
86.6910,1601,625.0524632117722,415.83173384516954,,,53.72
86.7603,1602,574.1084956709957,415.93506493506493,,,49.19
86.8323,1603,549.312609238452,415.8534332084894,,,48.12
86.8632,1604,476.76664116296865,414.7243050242285,,,48.04
86.9524,1605,476.76664116296865,414.7243050242285,389.3441622742489,0.36750567721822186,44.12
86.9885,1606,411.427811550152,413.1709726443769,,,44.14
87.0221,1607,392.27936031984007,412.300099950025,,,43.75
87.0568,1608,358.18575249209823,410.72647702407005,,,42.86
87.1294,1609,358.18575249209823,410.72647702407005,,,39.44
87.1769,1610,330.9900719781583,409.56043683296105,389.3441622742489,0.36750567721822186,41.29
87.2150,1611,310.21473429951686,409.5074879227053,,,40.18
87.2884,1612,302.36468418626094,409.31558321807285,,,37.04
87.3364,1613,292.78536036036036,409.37094594594595,,,37.73
87.3761,1614,290.6102670349908,410.11579189686927,,,37.40
87.4645,1615,292.13515920730345,410.436205744823,389.3441622742489,0.36750567721822186,34.56
87.5135,1616,308.7788095238095,412.25333333333333,,,35.43
87.5483,1617,316.95051494599346,412.92640040190906,,,35.19
87.5849,1618,327.33861635220126,413.99245283018865,,,32.46
87.6961,1619,370.2188552188552,416.7435897435897,,,35.79
87.7371,1620,388.5756358768407,418.4018741633199,389.3441622742489,0.36750567721822186,34.58
87.7945,1621,388.5756358768407,418.4018741633199,,,32.01
87.8552,1622,471.96190476190475,423.33564213564216,,,44.05
87.9035,1623,522.403242147923,424.4047619047619,,,41.71
87.9766,1624,547.9420628734736,425.1873213821772,,,38.39
88.0271,1625,599.9911280101394,425.4714828897338,389.3441622742489,0.36750567721822186,41.30
88.0620,1626,626.5217680292455,425.2495845795945,,,40.73
88.1344,1627,679.912109375,424.6341145833333,,,37.41
88.1999,1628,755.2791994750656,422.27657480314963,,,43.18
88.2345,1629,779.9800693240901,421.27209705372616,,,41.92
88.2669,1630,801.6876640419947,420.3287401574803,389.3441622742489,0.36750567721822186,41.45
88.3289,1631,801.6876640419947,420.3287401574803,,,38.26
88.3737,1632,842.4918314703353,417.36371453138435,,,42.68
88.4139,1633,877.0226086956521,414.2359420289855,,,41.03
88.4808,1634,891.4724836042201,412.79327060165383,,,37.70
88.5579,1635,917.1273532668881,410.57419712070873,389.3441622742489,0.36750567721822186,38.33
88.5898,1636,935.1252507881915,408.3210088850674,,,40.14
88.6558,1637,946.5474055963053,406.8484107579462,,,36.86
88.7383,1638,950.5965202982602,405.145816072908,,,38.45
88.7663,1639,949.3257637199242,405.5309543119762,,,38.01
88.8178,1640,945.3595863166269,404.9427207637232,389.3441622742489,0.36750567721822186,35.02
88.9153,1641,923.3766752209866,406.1297405189621,,,36.25
88.9475,1642,923.3766752209866,406.1297405189621,,,36.13
89.0063,1643,901.070189274448,407.00998948475285,,,33.39
89.0663,1644,854.8294005966911,409.36316788717113,,,35.17
89.0979,1645,836.7004115226338,410.45761316872427,389.3441622742489,0.36807314489146525,35.19
89.1767,1646,817.0240066225166,411.30739514348784,,,32.53
89.2274,1647,751.108278508772,413.4703947368421,,,35.23
89.2626,1648,726.1978899344169,414.16623895067005,,,37.16
89.3270,1649,726.1978899344169,414.16623895067005,,,34.19
89.4007,1650,625.7829087048832,415.60084925690023,389.3441622742489,0.36550241235893516,37.58
89.4370,1651,599.3164523043945,416.1709539121115,,,37.13
89.4664,1652,573.9794520547945,415.69076610857434,,,37.42
89.5174,1653,548.3075562294667,415.58857720495325,,,34.63
89.5774,1654,499.3380597014925,414.8587064676617,,,37.81
89.6126,1655,475.35030018271993,414.7136517880449,389.3441622742489,0.36550241235893516,36.78
89.6658,1656,453.0695148443157,414.04055032585086,,,33.97
89.7378,1657,410.7756702073849,412.48937784522,,,35.10
89.7796,1658,374.5488314883149,411.44231242312424,,,34.83
89.8473,1659,358.53515064562407,410.6451458632233,,,32.18
89.9145,1660,320.19204980842915,409.7049808429119,389.3441622742489,0.36550241235893516,33.79
89.9532,1661,310.8334556126192,409.5761799951088,,,34.86
90.0447,1662,297.55159002516586,409.1859986273164,,,32.12
90.0911,1663,291.8273849607183,409.85050505050503,,,38.79
90.1342,1664,292.3129298486933,410.24805135259055,,,37.50
90.2064,1665,297.5832741056621,411.01326699834163,389.3441622742489,0.36550241235893516,34.57
90.2633,1666,309.93035173538317,412.5872350337759,,,39.52
90.3030,1667,328.94234234234233,414.42908622908624,,,38.58
90.3506,1668,342.0055597675006,415.34470558503915,,,35.48
90.4414,1669,390.22639619333836,418.9263711495116,,,37.20
90.4734,1670,409.0707878787879,420.10545454545456,389.3441622742489,0.36550241235893516,36.94
90.5365,1671,409.0707878787879,420.10545454545456,,,34.10
90.6000,1672,499.1617770326907,424.0779547359598,,,34.99
90.6438,1673,524.4093655589124,425.1432527693857,,,35.30
90.6887,1674,550.9686877312838,425.6307998861372,,,32.55
90.7815,1675,601.8086476540939,425.5473781048758,389.3441622742489,0.36550241235893516,35.25
90.8181,1676,656.035390199637,425.13974591651544,,,36.06
90.8820,1677,681.2007385028533,424.99261497146694,,,33.21
90.9548,1678,731.8156539649846,423.70202540336425,,,36.53
90.9900,1679,780.5790560471976,420.78289085545725,,,35.80
91.0485,1680,802.1193415637861,419.5061728395062,389.3441622742489,0.36550241235893516,33.04
91.1285,1681,877.590676367556,414.2867151711129,,,33.56
91.1697,1682,891.5719207579673,412.6993970714901,,,34.90
91.2321,1683,905.5800752968433,411.9351288734434,,,32.33
91.2884,1684,926.5375788869765,408.88267355134826,,,35.52
91.3241,1685,934.5288736420812,407.9319611206404,389.3441622742489,0.36550241235893516,35.30
91.3793,1686,934.5288736420812,407.9319611206404,,,32.56
91.4613,1687,950.1844029244517,405.4819929596534,,,34.07
91.4896,1688,949.7193566278424,405.10898502495843,,,36.43
91.5374,1689,948.7607298894885,405.07196093549214,,,33.58
91.6195,1690,938.2457174950856,405.3577646728447,389.3441622742489,0.36550241235893516,34.08
91.6625,1691,911.5410509031199,406.44827586206895,,,35.11
91.7524,1692,911.5410509031199,406.44827586206895,,,32.51
91.7736,1693,870.323779193206,408.24097664543524,,,36.13
91.8087,1694,853.3980607966457,409.17138364779873,,,35.64
91.8474,1695,834.702400436443,410.107746863066,389.3441622742489,0.3668859884924325,32.88
91.9478,1696,771.8248196248196,413.06002886002886,,,34.30
91.9844,1697,749.1566882416397,413.3163430420712,,,34.54
92.0725,1698,724.051282051282,414.0277526395173,,,31.97
92.1046,1699,647.8936026936027,415.5565656565657,,,35.04
92.1472,1700,647.8936026936027,415.5565656565657,389.3441622742489,0.3683706735523511,34.41
92.2088,1701,596.9431192660551,415.66146788990824,,,31.81
92.2807,1702,522.6231997905211,415.32757266300075,,,34.41
92.3093,1703,498.2009422850412,414.947703180212,,,34.53
92.3485,1704,474.74840920215365,414.58761625061186,,,34.53
92.4075,1705,452.1818181818182,413.63279857397504,389.3441622742489,0.3683706735523511,32.07
92.4518,1706,410.7423570019724,412.8195266272189,,,35.74
92.4883,1707,391.95504731861195,411.56650893796007,,,35.21
92.5608,1708,374.15465686274507,411.2171568627451,,,32.59
92.6181,1709,331.61808461180846,409.89423523942355,,,35.47
92.6592,1710,311.79947916666663,409.4488636363636,389.3441622742489,0.3683706735523511,34.83
92.7382,1711,304.20157736024123,409.4667130596149,,,32.13
92.7867,1712,298.344277245782,409.51185590515274,,,35.86
92.8213,1713,292.85974256546825,410.62472259209943,,,36.99
92.8666,1714,292.85974256546825,410.62472259209943,,,34.14
92.9383,1715,298.27887005649717,411.09175141242935,389.3441622742489,0.3683706735523511,36.07
92.9754,1716,311.3387900355872,412.7115065243179,,,35.98
93.0281,1717,319.9814135485449,413.03497187576426,,,33.21
93.1072,1718,343.23632610939114,415.09907120743037,,,36.40
93.1450,1719,374.05763239875387,417.81905503634476,,,35.88
93.2167,1720,411.47240298867194,420.40202458423715,388.37130173599513,0.3683706735523511,33.20
93.2884,1721,453.8612256114317,422.8584776037373,,,32.41
93.3222,1722,475.7305626236924,424.1362736782584,,,33.81
93.3845,1723,475.7305626236924,424.1362736782584,,,31.30
93.4439,1724,578.410679878888,425.794660060556,,,33.65
93.4845,1725,603.9281385281386,425.58181818181816,382.0350754115542,0.3683706735523511,32.97
93.5181,1726,629.9939329050678,425.55103497501784,,,30.51
93.6191,1727,657.236641221374,425.26749363867685,,,34.76
93.6499,1728,732.7654836464857,423.6221294363257,,,33.91
93.6890,1729,757.0403418803419,422.4608547008547,,,34.40
93.7593,1730,782.2211649365629,421.39388696655135,382.0350754115542,0.3683706735523511,31.89
93.8103,1731,842.199296225208,416.8464491362764,,,33.18
93.8437,1732,861.6183735775742,415.6719400499584,,,33.72
93.9032,1733,877.5842383737121,414.34252297410194,,,31.16
93.9764,1734,905.3883495145631,411.74784250269687,,,35.43
94.0097,1735,926.0824372759856,409.59966914805625,382.0350754115542,0.3683706735523511,35.05
94.0861,1736,934.1971830985915,408.43302954984813,,,32.35
94.1385,1737,945.3302752293578,406.8103975535168,,,33.88
94.1756,1738,949.3047018649855,405.4397163120567,,,33.75
94.2152,1739,948.5689795918368,405.2574149659864,,,34.09
94.2663,1740,947.1785345717234,405.1013931888545,382.0350754115542,0.3683706735523511,31.62
94.3370,1741,929.3753086419753,405.55445816186557,,,32.65
94.3754,1742,920.1786085150571,405.6928868120457,,,32.73
94.4330,1743,909.5625657202944,406.1984752891693,,,30.29
94.4966,1744,868.375487900078,408.24121779859485,,,33.65
94.5364,1745,868.375487900078,408.24121779859485,382.0350754115542,0.36743856827960786,34.05
94.6390,1746,813.0311552247036,411.1541218637993,,,31.47
94.6795,1747,770.032035349351,412.63932615299643,,,31.76
94.7212,1748,723.7,413.587338501292,,,31.54
94.7845,1749,699.2138465650895,414.57230686982086,,,29.21
94.8511,1750,648.3002364066194,414.87470449172577,382.0350754115542,0.36555779658219695,32.54
94.8789,1751,622.3140218303946,415.65043380912397,,,32.62
94.9333,1752,595.7302537781579,415.23952095808386,,,30.17
95.0121,1753,521.5502333578974,414.8774256939327,,,33.62
95.0461,1754,497.1815823605707,414.6277561608301,,,33.79
95.1390,1755,473.7640072295378,414.3940098115156,382.0350754115542,0.36555779658219695,31.21
95.1863,1756,430.1353082465973,413.1649319455564,,,33.37
95.2179,1757,374.3923865300146,411.20253782332844,,,33.53
95.2663,1758,374.3923865300146,411.20253782332844,,,31.02
95.3492,1759,344.31576378721326,409.9328940946803,,,39.91
95.3876,1760,321.09642857142853,409.3252380952381,382.0350754115542,0.36555779658219695,38.56
95.4209,1761,311.840987654321,409.3679012345679,,,38.18
95.4716,1762,304.782443653618,409.2994068801898,,,35.18
95.5447,1763,295.42688842688847,409.63663663663664,,,43.37
95.5845,1764,293.74782209995413,410.2870243007794,,,41.97
95.6387,1765,299.69429223744294,411.6054794520548,382.0350754115542,0.36555779658219695,38.51
95.7204,1766,312.64236359304266,412.87062187276626,,,37.66
95.7541,1767,312.64236359304266,412.87062187276626,,,36.34
95.8163,1768,332.2921092564492,414.81841173495195,,,33.45
95.9006,1769,393.97350823045264,418.7638888888889,,,34.94
95.9336,1770,413.97282872392043,420.5004852013586,382.0350754115542,0.36555779658219695,34.88
95.9686,1771,433.3685064935065,421.09361471861473,,,32.20
96.0702,1772,502.85122410546137,424.6564433683078,,,119.94
96.1038,1773,527.7975635044064,425.2042509072058,,,110.34
96.1381,1774,527.7975635044064,425.2042509072058,,,103.00
96.1924,1775,578.9892014776925,425.75618073316286,382.0350754115542,0.36555779658219695,93.64
96.2515,1776,632.0600845410628,425.44504830917873,,,91.61
96.2854,1777,657.6355507868383,425.6387696709585,,,85.71
96.3479,1778,710.1867704280155,423.995784695201,,,77.88
96.4262,1779,758.1306638566913,422.3870741131015,,,84.89
96.4725,1780,804.2873459573188,420.21941689209496,382.0350754115542,0.36555779658219695,78.81
96.5365,1781,804.2873459573188,420.21941689209496,,,71.78
96.5932,1782,878.03167928231,414.52565180824223,,,88.33
96.6421,1783,891.8518828451882,412.9302649930265,,,81.47
96.7282,1784,903.9338555265448,411.6022628372498,,,74.23
96.7594,1785,925.7309070857458,409.2701957540667,382.0350754115542,0.36555779658219695,85.75
96.8051,1786,939.6925238898257,407.5441259134345,,,79.06
96.8627,1787,944.429476584022,407.11294765840216,,,71.95
96.9415,1788,948.3825726141079,405.56542185338867,,,71.40
96.9737,1789,945.9041464728056,405.0398492191707,,,67.48
97.0672,1790,941.2094630515683,404.81472620946306,382.0350754115542,0.36555779658219695,61.50
97.1235,1791,918.689099798677,405.8700028760426,,,60.72
97.1628,1792,895.5508717148061,406.448087431694,,,57.87
97.2170,1793,881.5478307733764,407.49258959849095,,,52.88
97.2909,1794,849.3343725643024,409.2257729280333,,,60.83
97.3347,1795,831.0277777777778,410.23583877995645,382.0350754115542,0.3649354155070214,57.25
97.4003,1796,831.0277777777778,410.23583877995645,,,52.36
97.4591,1797,767.852138960666,412.2024117140396,,,57.71
97.4907,1798,722.0442477876106,413.969696969697,,,54.61
97.5529,1799,671.0856185252894,415.00121876904325,,,49.90
97.6351,1800,594.5463743676223,415.36143901068016,382.0350754115542,0.3643742711196705,59.71
97.6772,1801,570.065820777161,415.2188739095956,,,55.99
97.7049,1802,544.0699281370923,415.2183526810393,,,55.47
97.7835,1803,544.0699281370923,415.2183526810393,,,50.77
97.8233,1804,450.75012761613067,413.5252679938744,,,51.06
97.8640,1805,429.7581284694687,413.10917261432724,382.0350754115542,0.3643742711196705,48.83
97.9292,1806,410.23783783783784,412.5415701415701,,,44.75
98.0030,1807,373.9957868649318,410.95985130111524,,,47.01
98.0468,1808,344.32785660941,409.90390838934525,,,44.93
98.0758,1809,332.17609162491055,409.7227392030542,,,44.97
98.1683,1810,332.17609162491055,409.7227392030542,382.0350754115542,0.3643742711196705,41.37
